Open,High,Low,Close,Adj Close,Volume,Days_Since_Start
0.02531,0.025997,0.0252,0.025888,0.025888,3231700,221
0.025942,0.026033,0.02518,0.025491,0.025491,3633490,222
0.025422,0.025887,0.024928,0.025509,0.025509,3986390,223
0.025477,0.025477,0.022756,0.022874,0.022874,2669590,224
0.022838,0.023805,0.022403,0.023207,0.023207,3213070,225
0.023264,0.023607,0.022928,0.023058,0.023058,2340050,226
0.023061,0.026408,0.022691,0.023257,0.023257,2635920,227
0.023235,0.025972,0.02311,0.024432,0.024432,2442930,228
0.02447,0.024728,0.023078,0.023965,0.023965,1630340,229
0.024192,0.024349,0.02303,0.023526,0.023526,2052480,230
0.023909,0.024121,0.023181,0.023551,0.023551,1987580,231
0.023521,0.023809,0.022882,0.023615,0.023615,2016830,232
0.023654,0.023895,0.023009,0.023284,0.023284,1690350,233
0.023427,0.023928,0.023176,0.023289,0.023289,1797120,234
0.023641,0.023803,0.022456,0.022683,0.022683,2338530,235
0.022716,0.023088,0.021987,0.022073,0.022073,1979130,236
0.022034,0.022513,0.021985,0.022297,0.022297,1414370,237
0.022435,0.022958,0.022052,0.022734,0.022734,1479320,238
0.022758,0.022903,0.021972,0.022448,0.022448,2178390,239
0.022439,0.022962,0.022161,0.022549,0.022549,1846880,240
0.022712,0.022801,0.022221,0.02239,0.02239,1327870,241
0.022501,0.022517,0.021067,0.021105,0.021105,1736280,242
0.021118,0.021423,0.020807,0.020807,0.020807,1397560,243
0.020853,0.021302,0.020445,0.021302,0.021302,2509650,244
0.021308,0.021577,0.020611,0.020779,0.020779,2234670,245
0.020755,0.022441,0.020715,0.021747,0.021747,2870910,246
0.021788,0.02212,0.021401,0.021522,0.021522,1597620,247
0.021518,0.02182,0.021322,0.021789,0.021789,1963390,248
0.021699,0.021941,0.021181,0.021219,0.021219,2273460,249
0.021264,0.021419,0.02086,0.021292,0.021292,1917520,250
0.021356,0.02178,0.021124,0.021414,0.021414,1844130,251
0.021402,0.021428,0.02037,0.020488,0.020488,1223020,252
0.020537,0.020801,0.020236,0.020319,0.020319,1670370,253
0.020246,0.020699,0.020198,0.020278,0.020278,1202010,254
0.020309,0.020419,0.01943,0.019481,0.019481,1189600,255
0.019573,0.019954,0.018878,0.019929,0.019929,1942190,256
0.019928,0.020125,0.019069,0.019379,0.019379,1728620,257
0.019285,0.019321,0.016338,0.01694,0.01694,1692300,258
0.016892,0.016985,0.015186,0.016182,0.016182,1671370,259
0.016513,0.017626,0.016358,0.016978,0.016978,1548000,260
0.016955,0.01749,0.016247,0.016584,0.016584,1624560,261
0.016625,0.017172,0.016601,0.016793,0.016793,1049350,262
0.016747,0.01679,0.013449,0.013638,0.013638,1636410,263
0.013666,0.014181,0.011842,0.012088,0.012088,1892010,264
0.012147,0.013166,0.011926,0.012999,0.012999,1256390,265
0.012926,0.013358,0.012065,0.012156,0.012156,1177180,266
0.011798,0.012074,0.011239,0.011606,0.011606,1293580,267
0.011638,0.011969,0.010347,0.010986,0.010986,1392710,268
0.011076,0.011335,0.009485,0.011009,0.011009,1417610,269
0.01101,0.011664,0.010132,0.010692,0.010692,1199700,270
0.01067,0.012368,0.010626,0.012158,0.012158,2481920,271
0.012159,0.014436,0.012159,0.014117,0.014117,2508060,272
0.014201,0.014888,0.013466,0.013956,0.013956,1630608,273
0.013947,0.014115,0.012172,0.012737,0.012737,2322520,274
0.012819,0.013908,0.012199,0.013673,0.013673,2024574,275
0.013662,0.014144,0.01307,0.013232,0.013232,1022924,276
0.013273,0.013525,0.011475,0.011869,0.011869,1100568,277
0.011905,0.012599,0.011747,0.0122,0.0122,999766,278
0.012225,0.012775,0.010919,0.010919,0.010919,1058219,279
0.010932,0.011813,0.010263,0.010263,0.010263,1292981,280
0.010281,0.010585,0.00898,0.009588,0.009588,1849391,281
0.009688,0.010102,0.009485,0.009807,0.009807,1227922,282
0.009848,0.010485,0.009568,0.01,0.01,973301,283
0.009944,0.010087,0.009252,0.009385,0.009385,1179459,284
0.009484,0.009524,0.008465,0.008773,0.008773,1896376,285
0.008767,0.009192,0.008578,0.008722,0.008722,1303881,286
0.008731,0.008836,0.007943,0.008059,0.008059,1024272,287
0.008043,0.008146,0.00764,0.007934,0.007934,928724,288
0.007955,0.008485,0.007834,0.008333,0.008333,894670,289
0.008344,0.008954,0.008261,0.00835,0.00835,892563,290
0.008358,0.01021,0.008336,0.009741,0.009741,1622159,291
0.009737,0.011086,0.009737,0.011086,0.011086,1809606,292
0.011213,0.012474,0.010921,0.011219,0.011219,1939676,293
0.011116,0.012632,0.010633,0.011949,0.011949,1961050,294
0.011943,0.012304,0.010403,0.010403,0.010403,1318367,295
0.010439,0.011085,0.010205,0.011076,0.011076,1220274,296
0.01095,0.011714,0.01095,0.011292,0.011292,879023,297
0.01136,0.012553,0.01136,0.011974,0.011974,1325984,298
0.011966,0.011966,0.010116,0.010562,0.010562,1270659,299
0.010589,0.010947,0.010424,0.010592,0.010592,835775,300
0.010566,0.010593,0.009506,0.009605,0.009605,865260,301
0.0096,0.010775,0.009352,0.010496,0.010496,1702483,302
0.010498,0.010981,0.010389,0.010497,0.010497,1551149,303
0.010454,0.010851,0.010386,0.010717,0.010717,807371,304
0.010747,0.010876,0.010287,0.010426,0.010426,735414,305
0.010456,0.010755,0.010127,0.01074,0.01074,1497562,306
0.01065,0.010867,0.010572,0.010785,0.010785,1081040,307
0.010831,0.01096,0.01068,0.010846,0.010846,1533564,308
0.010859,0.011027,0.010459,0.010923,0.010923,1149643,309
0.01072,0.011058,0.010593,0.010911,0.010911,3157033,310
0.010644,0.011992,0.010644,0.011888,0.011888,1596385,311
0.01189,0.012314,0.011328,0.012197,0.012197,1968408,312
0.0122,0.0122,0.011552,0.011566,0.011566,1631036,313
0.011563,0.011797,0.011419,0.011554,0.011554,1314739,314
0.011567,0.011663,0.009787,0.010079,0.010079,1768822,315
0.010089,0.01043,0.00984,0.010152,0.010152,1340425,316
0.010153,0.010312,0.00981,0.010126,0.010126,1089332,317
0.010107,0.010117,0.009348,0.009426,0.009426,950942,318
0.009347,0.010389,0.009313,0.010159,0.010159,1404184,319
0.010043,0.010508,0.00944,0.010054,0.010054,927040,320
0.010055,0.010055,0.009527,0.009821,0.009821,983657,321
0.009824,0.010229,0.009541,0.010171,0.010171,603467,322
0.010172,0.01025,0.009608,0.009654,0.009654,1616418,323
0.009656,0.010155,0.009627,0.00999,0.00999,744322,324
0.010002,0.010039,0.00949,0.009557,0.009557,581921,325
0.009621,0.009853,0.00899,0.009403,0.009403,1291310,326
0.009408,0.009868,0.009062,0.009614,0.009614,839658,327
0.009581,0.009897,0.009318,0.009352,0.009352,1315134,328
0.009354,0.009873,0.009313,0.009616,0.009616,711401,329
0.009612,0.009619,0.009342,0.009391,0.009391,427033,330
0.009401,0.009846,0.009198,0.009403,0.009403,341304,331
0.009392,0.009594,0.009149,0.009172,0.009172,481832,332
0.00918,0.009405,0.008614,0.008882,0.008882,857642,333
0.008894,0.008995,0.008344,0.00861,0.00861,669572,334
0.008596,0.009108,0.008456,0.009007,0.009007,745762,335
0.00897,0.009169,0.008679,0.008732,0.008732,440072,336
0.008737,0.009157,0.008645,0.008863,0.008863,658010,337
0.008815,0.009049,0.008712,0.008803,0.008803,498609,338
0.009032,0.009046,0.008662,0.008668,0.008668,380234,339
0.008688,0.00889,0.008511,0.00878,0.00878,481485,340
0.008744,0.008886,0.008511,0.008544,0.008544,606520,341
0.008633,0.008682,0.00812,0.008318,0.008318,702905,342
0.008329,0.008564,0.008179,0.008318,0.008318,566252,343
0.008405,0.009782,0.00831,0.00943,0.00943,917562,344
0.009423,0.009766,0.009339,0.00966,0.00966,520412,345
0.009654,0.009667,0.009074,0.00924,0.00924,834643,346
0.009249,0.009302,0.008584,0.008949,0.008949,1520683,347
0.008906,0.008966,0.008491,0.008745,0.008745,766958,348
0.008732,0.009212,0.008658,0.008876,0.008876,791291,349
0.008836,0.009069,0.008784,0.008992,0.008992,553325,350
0.008995,0.009093,0.008869,0.008989,0.008989,507939,351
0.009005,0.009059,0.008818,0.008938,0.008938,515744,352
0.008953,0.009176,0.00857,0.009123,0.009123,1161542,353
0.009139,0.009936,0.009139,0.00987,0.00987,1016204,354
0.009915,0.010082,0.009755,0.009894,0.009894,1036539,355
0.009785,0.010134,0.009511,0.010084,0.010084,2283413,356
0.010049,0.010487,0.009939,0.010216,0.010216,2436000,357
0.010167,0.010549,0.009929,0.010358,0.010358,2185956,358
0.010361,0.011731,0.010303,0.011608,0.011608,2491914,359
0.011631,0.012451,0.010221,0.010304,0.010304,2807894,360
0.01027,0.010896,0.010155,0.010582,0.010582,2303680,361
0.010545,0.010784,0.010307,0.010644,0.010644,1907947,362
0.0107,0.011116,0.010418,0.010718,0.010718,2201051,363
0.010728,0.011029,0.010682,0.010977,0.010977,640418,364
0.010937,0.011827,0.010886,0.011626,0.011626,1575783,365
0.011657,0.011708,0.011232,0.011577,0.011577,1421894,366
0.011489,0.01162,0.011216,0.011233,0.011233,821920,367
0.011203,0.011327,0.010463,0.010596,0.010596,983068,368
0.010637,0.011703,0.010637,0.011392,0.011392,1669847,369
0.011398,0.011503,0.011127,0.011309,0.011309,979615,370
0.011306,0.011872,0.011306,0.011568,0.011568,1301564,371
0.011571,0.012449,0.011555,0.012267,0.012267,1865691,372
0.01224,0.012934,0.011899,0.012891,0.012891,1332627,373
0.01289,0.012959,0.012381,0.012633,0.012633,993049,374
0.012662,0.01318,0.012431,0.013024,0.013024,1582680,375
0.013045,0.015797,0.012757,0.014363,0.014363,8584760,376
0.014206,0.015072,0.013751,0.014169,0.014169,2446268,377
0.014243,0.014316,0.01383,0.014066,0.014066,1698511,378
0.014092,0.014357,0.014015,0.01431,0.01431,1029401,379
0.014261,0.014728,0.014204,0.014427,0.014427,1114513,380
0.014446,0.014615,0.014319,0.014427,0.014427,861571,381
0.014464,0.014777,0.013537,0.013674,0.013674,1575808,382
0.013672,0.013813,0.013359,0.013626,0.013626,1027965,383
0.013616,0.013677,0.013058,0.013466,0.013466,1281666,384
0.013454,0.013543,0.012556,0.012636,0.012636,1032291,385
0.012629,0.014738,0.012615,0.014571,0.014571,2873321,386
0.014531,0.014669,0.012809,0.014655,0.014655,2735435,387
0.014663,0.014686,0.014393,0.014449,0.014449,2456077,388
0.014469,0.0146,0.012072,0.012247,0.012247,1053877,389
0.012242,0.012463,0.011918,0.012226,0.012226,1328567,390
0.012216,0.012688,0.012145,0.012688,0.012688,1177587,391
0.012714,0.012714,0.012186,0.012336,0.012336,970346,392
0.012333,0.014495,0.011803,0.012069,0.012069,3433285,393
0.012132,0.012884,0.012044,0.0123,0.0123,3114334,394
0.012301,0.012618,0.012126,0.01257,0.01257,2476386,395
0.012569,0.013244,0.012534,0.013039,0.013039,2660320,396
0.013038,0.014824,0.012919,0.014685,0.014685,4862475,397
0.014673,0.016103,0.014374,0.014899,0.014899,5440226,398
0.014937,0.015329,0.014268,0.014468,0.014468,1611136,399
0.014479,0.015166,0.014407,0.015032,0.015032,1655964,400
0.015035,0.015441,0.014619,0.014846,0.014846,1685837,401
0.014849,0.015189,0.014595,0.014974,0.014974,1516860,402
0.014912,0.015186,0.014513,0.014678,0.014678,3854282,403
0.014679,0.014739,0.01396,0.014064,0.014064,2091770,404
0.014061,0.014272,0.013678,0.013997,0.013997,2049722,405
0.013999,0.014012,0.012482,0.01262,0.01262,1853692,406
0.012615,0.013573,0.012524,0.013046,0.013046,1518943,407
0.013053,0.013427,0.012767,0.013373,0.013373,1189446,408
0.013365,0.013452,0.012782,0.013113,0.013113,913124,409
0.013114,0.013399,0.012763,0.012895,0.012895,1787091,410
0.012895,0.013308,0.012641,0.013235,0.013235,1553476,411
0.013235,0.013308,0.012952,0.01311,0.01311,1157831,412
0.013105,0.013854,0.013084,0.013833,0.013833,1753861,413
0.013814,0.013968,0.013403,0.013533,0.013533,1177067,414
0.013535,0.013705,0.013124,0.013194,0.013194,1380786,415
0.013186,0.013336,0.012583,0.012708,0.012708,1282037,416
0.012706,0.013272,0.012628,0.01301,0.01301,1333719,417
0.013006,0.013439,0.012803,0.012983,0.012983,1518506,418
0.012979,0.013068,0.011583,0.011732,0.011732,1895313,419
0.011729,0.012351,0.010905,0.011155,0.011155,1819329,420
0.011185,0.011551,0.010822,0.011411,0.011411,1520780,421
0.011415,0.011442,0.0109,0.011052,0.011052,1327673,422
0.011058,0.011105,0.010782,0.01085,0.01085,1059780,423
0.010854,0.011006,0.010161,0.010603,0.010603,1423816,424
0.010604,0.010985,0.01022,0.010615,0.010615,1405184,425
0.010614,0.01072,0.010272,0.010445,0.010445,1408731,426
0.010446,0.010925,0.010399,0.01042,0.01042,1882185,427
0.010419,0.010804,0.010392,0.010674,0.010674,2085077,428
0.01067,0.010751,0.010104,0.010149,0.010149,1880918,429
0.010148,0.010387,0.00992,0.010244,0.010244,1349622,430
0.010241,0.010626,0.009936,0.010376,0.010376,1787270,431
0.010419,0.010894,0.010419,0.010606,0.010606,2053291,432
0.010601,0.010622,0.010111,0.010295,0.010295,2036701,433
0.010277,0.010432,0.009775,0.010295,0.010295,2384531,434
0.010294,0.010538,0.009873,0.010361,0.010361,2319694,435
0.010335,0.011961,0.010319,0.01182,0.01182,3459635,436
0.011817,0.011817,0.010273,0.010287,0.010287,3395646,437
0.010304,0.011535,0.010216,0.010629,0.010629,3013543,438
0.010633,0.011359,0.010273,0.011312,0.011312,3627743,439
0.011301,0.015544,0.011101,0.015105,0.015105,6267955,440
0.015085,0.015205,0.012203,0.013436,0.013436,6475932,441
0.013436,0.013532,0.011521,0.012498,0.012498,4272128,442
0.012483,0.01299,0.012157,0.012586,0.012586,3633804,443
0.012553,0.014049,0.012361,0.013082,0.013082,5173916,444
0.013026,0.013108,0.012085,0.012461,0.012461,3371424,445
0.012476,0.014902,0.012218,0.01451,0.01451,4552994,446
0.014487,0.015269,0.014015,0.014477,0.014477,4755049,447
0.014463,0.014924,0.013794,0.014508,0.014508,3389966,448
0.01451,0.015351,0.014465,0.015017,0.015017,3887809,449
0.015,0.016103,0.014998,0.015788,0.015788,5394017,450
0.01584,0.015972,0.014979,0.015492,0.015492,4229749,451
0.015469,0.016709,0.015469,0.016533,0.016533,4655519,452
0.016529,0.01657,0.015687,0.015952,0.015952,4945467,453
0.016008,0.016451,0.015418,0.01639,0.01639,4223180,454
0.016274,0.016822,0.014446,0.014594,0.014594,4228052,455
0.014589,0.015239,0.014296,0.015166,0.015166,4064862,456
0.015184,0.015818,0.015028,0.015641,0.015641,3812331,457
0.015622,0.016452,0.015509,0.016321,0.016321,3856930,458
0.016314,0.016472,0.015336,0.015337,0.015337,3308707,459
0.015347,0.015347,0.013872,0.014076,0.014076,3535443,460
0.01408,0.014631,0.013981,0.014374,0.014374,3330604,461
0.014254,0.014621,0.013896,0.014274,0.014274,2861894,462
0.014338,0.014916,0.014115,0.014632,0.014632,2848920,463
0.014629,0.014767,0.013681,0.013941,0.013941,2753583,464
0.013946,0.014019,0.012715,0.012979,0.012979,2967560,465
0.012979,0.013661,0.012785,0.013099,0.013099,3008134,466
0.013104,0.013167,0.012225,0.012512,0.012512,3297136,467
0.012506,0.01281,0.01219,0.012619,0.012619,2513783,468
0.0126,0.012785,0.012176,0.012362,0.012362,1673009,469
0.012366,0.012522,0.011775,0.012345,0.012345,2416473,470
0.01235,0.013025,0.012327,0.012809,0.012809,2104170,471
0.012799,0.013146,0.012547,0.012791,0.012791,2065733,472
0.012798,0.013063,0.012426,0.012659,0.012659,1731293,473
0.01267,0.013217,0.012152,0.013079,0.013079,1796220,474
0.013086,0.016061,0.012986,0.015869,0.015869,3046692,475
0.015894,0.015894,0.014128,0.014339,0.014339,2023805,476
0.014347,0.014408,0.013525,0.013751,0.013751,1667502,477
0.0138,0.014946,0.013416,0.014946,0.014946,2239924,478
0.014949,0.015121,0.013904,0.013984,0.013984,1227059,479
0.013987,0.01449,0.013429,0.01391,0.01391,1284736,480
0.01387,0.015077,0.013383,0.014741,0.014741,1774901,481
0.01474,0.015103,0.012525,0.012906,0.012906,3736148,482
0.012925,0.013601,0.011998,0.012298,0.012298,2670651,483
0.012308,0.012784,0.011803,0.01272,0.01272,1647692,484
0.01268,0.01268,0.01177,0.012579,0.012579,1541523,485
0.012583,0.013059,0.011988,0.01199,0.01199,1257541,486
0.012043,0.012884,0.01159,0.012695,0.012695,1353820,487
0.012736,0.013029,0.011441,0.011892,0.011892,1845845,488
0.011891,0.012549,0.011675,0.012211,0.012211,1552690,489
0.012286,0.012379,0.011735,0.012004,0.012004,1094636,490
0.012001,0.012145,0.011283,0.011626,0.011626,1145206,491
0.011629,0.012406,0.011567,0.012373,0.012373,1142704,492
0.012384,0.013684,0.012143,0.013605,0.013605,5210534,493
0.013539,0.014301,0.012687,0.013075,0.013075,2970647,494
0.013086,0.013576,0.012566,0.01333,0.01333,1618575,495
0.013344,0.01384,0.012206,0.012613,0.012613,5476702,496
0.012658,0.012689,0.011556,0.011978,0.011978,2067522,497
0.011986,0.013429,0.011669,0.013161,0.013161,1952092,498
0.01315,0.013368,0.012206,0.012903,0.012903,1628747,499
0.012905,0.01312,0.01173,0.011755,0.011755,1389715,500
0.01176,0.012149,0.011033,0.012038,0.012038,2582817,501
0.011993,0.012069,0.009965,0.010211,0.010211,1781931,502
0.010191,0.011318,0.009925,0.011193,0.011193,1871299,503
0.011198,0.011982,0.010312,0.011908,0.011908,1983233,504
0.011909,0.012105,0.011155,0.011898,0.011898,2249132,505
0.011888,0.012505,0.011299,0.012341,0.012341,2363086,506
0.012341,0.012352,0.011544,0.011905,0.011905,1274828,507
0.011904,0.011941,0.011248,0.011307,0.011307,1081845,508
0.01128,0.011298,0.010706,0.01085,0.01085,1503991,509
0.010849,0.010849,0.010267,0.010794,0.010794,1094275,510
0.010784,0.011133,0.010747,0.010879,0.010879,1216287,511
0.010876,0.010963,0.010539,0.010933,0.010933,1173110,512
0.010957,0.011205,0.010263,0.010513,0.010513,971157,513
0.01051,0.010702,0.010329,0.01054,0.01054,1077044,514
0.010542,0.01071,0.010247,0.010343,0.010343,1175574,515
0.010342,0.010508,0.010126,0.010229,0.010229,954353,516
0.010227,0.010838,0.010227,0.010487,0.010487,906676,517
0.010495,0.010628,0.010269,0.010499,0.010499,1073600,518
0.01045,0.010676,0.009708,0.010039,0.010039,2879418,519
0.010042,0.010329,0.009932,0.010183,0.010183,1254190,520
0.010183,0.010375,0.00981,0.010052,0.010052,1166402,521
0.010039,0.01125,0.009617,0.011053,0.011053,3502984,522
0.011066,0.0119,0.009788,0.010184,0.010184,2613762,523
0.010187,0.010244,0.009657,0.009964,0.009964,1932159,524
0.009998,0.010127,0.009604,0.009962,0.009962,1492146,525
0.009964,0.010051,0.009376,0.009514,0.009514,1079549,526
0.009557,0.009705,0.009248,0.009435,0.009435,1397769,527
0.009414,0.010882,0.009217,0.010133,0.010133,1424435,528
0.01019,0.010823,0.009553,0.009641,0.009641,1113794,529
0.009612,0.009748,0.009252,0.009437,0.009437,1129705,530
0.009417,0.010021,0.008939,0.009097,0.009097,1338329,531
0.009091,0.009507,0.008531,0.009244,0.009244,1578871,532
0.009249,0.009906,0.008691,0.009212,0.009212,1192572,533
0.00923,0.009797,0.008858,0.009008,0.009008,1114393,534
0.00902,0.009305,0.008897,0.009031,0.009031,860441,535
0.009038,0.009695,0.008985,0.009649,0.009649,1195595,536
0.009442,0.009619,0.008909,0.009204,0.009204,1425352,537
0.009203,0.009302,0.008606,0.008845,0.008845,1645830,538
0.008849,0.00924,0.008176,0.008997,0.008997,1857368,539
0.008997,0.009565,0.008824,0.009496,0.009496,1471816,540
0.009522,0.009592,0.008774,0.009133,0.009133,1597768,541
0.009136,0.00941,0.008768,0.008996,0.008996,1519918,542
0.008969,0.009419,0.008462,0.008642,0.008642,2165637,543
0.009256,0.009256,0.008442,0.008734,0.008734,2324171,544
0.008738,0.008883,0.008129,0.008245,0.008245,2730979,545
0.008176,0.00833,0.007737,0.008018,0.008018,2792850,546
0.008019,0.008243,0.007886,0.008097,0.008097,2736423,547
0.008089,0.008346,0.007945,0.007993,0.007993,2247544,548
0.007992,0.008369,0.007983,0.008329,0.008329,2343286,549
0.008329,0.008789,0.008276,0.008675,0.008675,2535499,550
0.008668,0.008901,0.008528,0.00865,0.00865,3163655,551
0.008664,0.008764,0.00826,0.008578,0.008578,2680713,552
0.008579,0.008773,0.00799,0.007998,0.007998,3047677,553
0.007991,0.008369,0.007751,0.007978,0.007978,2712702,554
0.007985,0.008233,0.00775,0.007982,0.007982,2730257,555
0.007969,0.008587,0.007915,0.008465,0.008465,3267980,556
0.008485,0.008586,0.007969,0.008217,0.008217,2779113,557
0.008194,0.008459,0.007886,0.00803,0.00803,2872515,558
0.008043,0.00818,0.007801,0.008059,0.008059,1465292,559
0.008019,0.008218,0.007792,0.008092,0.008092,2989191,560
0.00809,0.008204,0.007646,0.007915,0.007915,2901232,561
0.007887,0.008399,0.007791,0.008013,0.008013,2879142,562
0.008011,0.008135,0.007844,0.007902,0.007902,2674549,563
0.007905,0.007991,0.007629,0.007717,0.007717,2797300,564
0.007721,0.007953,0.007436,0.007889,0.007889,3120221,565
0.007886,0.008446,0.007879,0.008303,0.008303,3403995,566
0.008299,0.008432,0.007798,0.008295,0.008295,3466853,567
0.008288,0.008317,0.008018,0.008132,0.008132,3601904,568
0.008131,0.008312,0.007956,0.008111,0.008111,3796227,569
0.008106,0.008203,0.007651,0.007814,0.007814,3422530,570
0.007831,0.007866,0.007578,0.007587,0.007587,3053742,571
0.00758,0.007739,0.006427,0.006517,0.006517,3618222,572
0.006518,0.007392,0.006518,0.007091,0.007091,4307104,573
0.007094,0.00769,0.006994,0.007453,0.007453,3986473,574
0.007453,0.007752,0.007311,0.007735,0.007735,4677649,575
0.007737,0.007827,0.007525,0.007706,0.007706,3780906,576
0.007697,0.007856,0.007389,0.00747,0.00747,3471602,577
0.007462,0.007676,0.007075,0.007616,0.007616,3776452,578
0.007617,0.007819,0.007483,0.007588,0.007588,4192886,579
0.007558,0.007857,0.007263,0.007373,0.007373,3478888,580
0.007386,0.007663,0.007325,0.007532,0.007532,2788456,581
0.007532,0.0076,0.007289,0.00741,0.00741,3098103,582
0.007409,0.007678,0.007318,0.007429,0.007429,3270511,583
0.007443,0.007541,0.007256,0.007281,0.007281,3414367,584
0.007276,0.007806,0.007173,0.007789,0.007789,3672090,585
0.007778,0.008461,0.007655,0.007879,0.007879,2221234,586
0.007869,0.008678,0.007869,0.008422,0.008422,2601301,587
0.008422,0.008696,0.008319,0.008456,0.008456,4343281,588
0.008453,0.008631,0.008081,0.008399,0.008399,4125398,589
0.008415,0.008797,0.0084,0.008608,0.008608,4494014,590
0.008604,0.008845,0.008535,0.008693,0.008693,4059650,591
0.008651,0.00888,0.008556,0.008678,0.008678,4221931,592
0.008678,0.00877,0.008127,0.008154,0.008154,4196132,593
0.008148,0.00834,0.007734,0.007894,0.007894,3376712,594
0.007822,0.008149,0.007654,0.007996,0.007996,3664019,595
0.007989,0.00809,0.007586,0.007773,0.007773,3542179,596
0.007771,0.007934,0.007554,0.007623,0.007623,3002360,597
0.007629,0.007698,0.00744,0.007525,0.007525,3151981,598
0.007525,0.007722,0.007463,0.007479,0.007479,3221468,599
0.007482,0.007643,0.007211,0.007213,0.007213,3633541,600
0.007213,0.007343,0.006738,0.006841,0.006841,3020155,601
0.006841,0.006885,0.006691,0.006823,0.006823,2857674,602
0.006819,0.007842,0.006792,0.007829,0.007829,2098994,603
0.007822,0.008416,0.007503,0.008166,0.008166,2686290,604
0.00817,0.008239,0.007635,0.007818,0.007818,2538401,605
0.007819,0.008029,0.007365,0.007422,0.007422,2463102,606
0.007424,0.007725,0.007424,0.00765,0.00765,2424182,607
0.007636,0.007668,0.007121,0.007191,0.007191,2007001,608
0.007197,0.007364,0.006989,0.007102,0.007102,1635236,609
0.007101,0.007309,0.006763,0.006903,0.006903,1682377,610
0.006904,0.007317,0.006904,0.007255,0.007255,1746350,611
0.007258,0.007401,0.007181,0.007295,0.007295,1603857,612
0.007281,0.007381,0.007214,0.007362,0.007362,1967182,613
0.00736,0.007557,0.007249,0.00742,0.00742,1717349,614
0.007416,0.007497,0.00719,0.007373,0.007373,2291226,615
0.007381,0.007396,0.006991,0.007111,0.007111,1806542,616
0.007109,0.007394,0.006984,0.007018,0.007018,1680431,617
0.007012,0.007295,0.006828,0.007233,0.007233,1696611,618
0.00724,0.007267,0.007009,0.007196,0.007196,1509134,619
0.007194,0.007244,0.006898,0.006993,0.006993,1299096,620
0.007002,0.007243,0.006959,0.007236,0.007236,1466288,621
0.007236,0.007295,0.007091,0.007208,0.007208,1512729,622
0.007215,0.007313,0.006899,0.007058,0.007058,1361329,623
0.007063,0.007219,0.006842,0.006883,0.006883,1327833,624
0.006886,0.006957,0.006767,0.00692,0.00692,1326732,625
0.006917,0.007062,0.006839,0.006916,0.006916,1226315,626
0.006924,0.006936,0.006485,0.006662,0.006662,1493504,627
0.006671,0.006784,0.006454,0.006571,0.006571,4542466,628
0.006573,0.007255,0.006458,0.007118,0.007118,1983396,629
0.007132,0.007894,0.006686,0.007017,0.007017,3385830,630
0.007025,0.007086,0.006219,0.006733,0.006733,1987217,631
0.006743,0.006905,0.006509,0.006877,0.006877,2212004,632
0.006878,0.006899,0.0064,0.006402,0.006402,1455134,633
0.006411,0.006576,0.006046,0.006419,0.006419,1717673,634
0.006416,0.006616,0.006356,0.006608,0.006608,1744221,635
0.006577,0.007151,0.005982,0.007108,0.007108,1608476,636
0.007102,0.00723,0.006914,0.006949,0.006949,1258309,637
0.006943,0.007053,0.006709,0.006933,0.006933,1285461,638
0.006932,0.007296,0.006753,0.006786,0.006786,1104577,639
0.006788,0.006839,0.006562,0.006655,0.006655,1327689,640
0.006654,0.006868,0.006406,0.006569,0.006569,980166,641
0.006575,0.006745,0.006421,0.006631,0.006631,1164804,642
0.00664,0.006832,0.006491,0.006674,0.006674,1135693,643
0.006667,0.006724,0.006311,0.006357,0.006357,1297177,644
0.006355,0.006569,0.006327,0.006528,0.006528,1057571,645
0.006525,0.006617,0.006413,0.006497,0.006497,1027718,646
0.006505,0.006664,0.006408,0.006622,0.006622,973761,647
0.00661,0.006782,0.006479,0.00667,0.00667,1196217,648
0.006674,0.0067,0.006343,0.006465,0.006465,1000348,649
0.00647,0.006581,0.006395,0.0065,0.0065,800754,650
0.006498,0.006585,0.006391,0.006578,0.006578,1008728,651
0.006577,0.006683,0.006534,0.006665,0.006665,1159352,652
0.006665,0.0067,0.006403,0.006417,0.006417,1065474,653
0.00642,0.006487,0.006305,0.006343,0.006343,1146212,654
0.006347,0.006437,0.006132,0.006146,0.006146,1220412,655
0.006152,0.006286,0.005874,0.00599,0.00599,1171494,656
0.006018,0.006699,0.005831,0.006678,0.006678,1307560,657
0.006527,0.006757,0.006293,0.006385,0.006385,1136155,658
0.006393,0.006435,0.006094,0.006124,0.006124,1125981,659
0.006099,0.006162,0.005834,0.005847,0.005847,1294800,660
0.005868,0.005998,0.005795,0.00591,0.00591,1209860,661
0.005905,0.006091,0.005774,0.005808,0.005808,969035,662
0.005811,0.00601,0.005766,0.005809,0.005809,865526,663
0.00582,0.005843,0.00567,0.005724,0.005724,659749,664
0.005726,0.005732,0.005482,0.005522,0.005522,793984,665
0.005535,0.005557,0.005387,0.00541,0.00541,984102,666
0.005417,0.005537,0.005341,0.00548,0.00548,997572,667
0.005475,0.00573,0.005436,0.005483,0.005483,1097404,668
0.005482,0.005602,0.005157,0.005333,0.005333,1121106,669
0.005329,0.005348,0.005129,0.005287,0.005287,1086252,670
0.005293,0.005325,0.005221,0.005255,0.005255,850574,671
0.00526,0.005429,0.005125,0.005237,0.005237,941314,672
